violation_date,paid_violations,unpaid_violations,total_violations
١٤٣٣/١٠/٠٩,83,0,83
١٤٣٣/١٠/١٠,68,0,68
١٤٣٣/١٠/١١,73,0,73
١٤٣٣/١٠/١٢,64,0,64
١٤٣٣/١٠/١٣,62,0,62
١٤٣٣/١٠/١٤,70,0,70
١٤٣٣/١٠/١٥,50,0,50
١٤٣٣/١٠/١٦,62,0,62
١٤٣٣/١٠/١٧,59,0,59
١٤٣٣/١٠/١٨,69,0,69
١٤٣٣/١٠/١٩,64,0,64
١٤٣٣/١٠/٢٠,64,0,64
١٤٣٣/١٠/٢١,74,0,74
١٤٣٣/١٠/٢٢,66,0,66
١٤٣٣/١٠/٢٣,73,0,73
١٤٣٣/١٠/٢٤,68,0,68
١٤٣٣/١٠/٢٥,66,0,66
١٤٣٣/١٠/٢٦,73,0,73
١٤٣٣/١٠/٢٧,63,0,63
١٤٣٣/١٠/٢٨,84,0,84
١٤٣٣/١٠/٢٩,50,0,50
١٤٣٣/١١/٠١,69,0,69
١٤٣٣/١١/٠٢,66,0,66
١٤٣٣/١١/٠٣,66,0,66
١٤٣٣/١١/٠٤,75,0,75
١٤٣٣/١١/٠٥,73,0,73
١٤٣٣/١١/٠٦,63,0,63
١٤٣٣/١١/٠٧,69,0,69
١٤٣٣/١١/٠٨,74,0,74
١٤٣٣/١١/٠٩,63,0,63
١٤٣٣/١١/١٠,71,0,71
١٤٣٣/١١/١١,60,0,60
١٤٣٣/١١/١٢,58,0,58
١٤٣٣/١١/١٣,61,0,61
١٤٣٣/١١/١٤,59,0,59
١٤٣٣/١١/١٥,68,0,68
١٤٣٣/١١/١٦,60,0,60
١٤٣٣/١١/١٧,50,0,50
١٤٣٣/١١/١٨,59,0,59
١٤٣٣/١١/١٩,68,0,68
١٤٣٣/١١/٢٠,75,0,75
١٤٣٣/١١/٢١,70,0,70
١٤٣٣/١١/٢٢,55,0,55
١٤٣٣/١١/٢٣,66,0,66
١٤٣٣/١١/٢٤,56,0,56
١٤٣٣/١١/٢٥,65,0,65
١٤٣٣/١١/٢٦,55,0,55
١٤٣٣/١١/٢٧,68,0,68
١٤٣٣/١١/٢٨,55,0,55
١٤٣٣/١١/٢٩,53,0,53
١٤٣٣/١١/٣٠,73,0,73
١٤٣٣/١٢/٠١,87,0,87
١٤٣٣/١٢/٠٢,69,0,69
١٤٣٣/١٢/٠٣,59,0,59
١٤٣٣/١٢/٠٤,65,0,65
١٤٣٣/١٢/٠٥,70,0,70
١٤٣٣/١٢/٠٦,67,0,67
١٤٣٣/١٢/٠٧,59,0,59
١٤٣٣/١٢/٠٨,67,0,67
١٤٣٣/١٢/٠٩,49,0,49
١٤٣٣/١٢/١٠,68,0,68
١٤٣٣/١٢/١١,61,0,61
١٤٣٣/١٢/١٢,62,0,62
١٤٣٣/١٢/١٣,70,0,70
١٤٣٣/١٢/١٤,64,0,64
١٤٣٣/١٢/١٥,52,0,52
١٤٣٣/١٢/١٦,63,0,63
١٤٣٣/١٢/١٧,69,0,69
١٤٣٣/١٢/١٨,82,0,82
١٤٣٣/١٢/١٩,77,0,77
١٤٣٣/١٢/٢٠,71,0,71
١٤٣٣/١٢/٢١,66,0,66
١٤٣٣/١٢/٢٢,58,0,58
١٤٣٣/١٢/٢٣,72,0,72
١٤٣٣/١٢/٢٤,62,0,62
١٤٣٣/١٢/٢٥,72,0,72
١٤٣٣/١٢/٢٦,68,0,68
١٤٣٣/١٢/٢٧,61,0,61
١٤٣٣/١٢/٢٨,71,0,71
١٤٣٣/١٢/٢٩,70,0,70
١٤٣٤/٠١/٠١,72,0,72
١٤٣٤/٠١/٠٢,65,0,65
١٤٣٤/٠١/٠٣,72,0,72
١٤٣٤/٠١/٠٤,77,0,77
١٤٣٤/٠١/٠٥,48,0,48
١٤٣٤/٠١/٠٦,68,0,68
١٤٣٤/٠١/٠٧,60,0,60
١٤٣٤/٠١/٠٨,63,0,63
١٤٣٤/٠١/٠٩,64,0,64
١٤٣٤/٠١/١٠,58,0,58
١٤٣٤/٠١/١١,67,0,67
١٤٣٤/٠١/١٢,70,0,70
١٤٣٤/٠١/١٣,70,0,70
١٤٣٤/٠١/١٤,63,0,63
١٤٣٤/٠١/١٥,82,0,82
١٤٣٤/٠١/١٦,67,0,67
١٤٣٤/٠١/١٧,68,0,68
١٤٣٤/٠١/١٨,70,0,70
١٤٣٤/٠١/١٩,60,0,60
١٤٣٤/٠١/٢٠,69,0,69
١٤٣٤/٠١/٢١,57,0,57
١٤٣٤/٠١/٢٢,59,0,59
١٤٣٤/٠١/٢٣,75,0,75
١٤٣٤/٠١/٢٤,68,0,68
١٤٣٤/٠١/٢٥,78,0,78
١٤٣٤/٠١/٢٦,66,0,66
١٤٣٤/٠١/٢٧,74,0,74
١٤٣٤/٠١/٢٨,62,0,62
١٤٣٤/٠١/٢٩,77,0,77
١٤٣٤/٠٢/٠١,59,0,59
١٤٣٤/٠٢/٠٢,77,0,77
١٤٣٤/٠٢/٠٣,65,0,65
١٤٣٤/٠٢/٠٤,63,0,63
١٤٣٤/٠٢/٠٥,55,0,55
١٤٣٤/٠٢/٠٦,73,0,73
١٤٣٤/٠٢/٠٧,62,0,62
١٤٣٤/٠٢/٠٨,64,0,64
١٤٣٤/٠٢/٠٩,58,0,58
١٤٣٤/٠٢/١٠,70,0,70
١٤٣٤/٠٢/١١,54,0,54
١٤٣٤/٠٢/١٢,69,0,69
١٤٣٤/٠٢/١٣,72,0,72
١٤٣٤/٠٢/١٤,68,0,68
١٤٣٤/٠٢/١٥,60,0,60
١٤٣٤/٠٢/١٦,66,0,66
١٤٣٤/٠٢/١٧,70,0,70
١٤٣٤/٠٢/١٨,79,0,79
١٤٣٤/٠٢/١٩,56,0,56
١٤٣٤/٠٢/٢٠,84,0,84
١٤٣٤/٠٢/٢١,68,0,68
١٤٣٤/٠٢/٢٢,84,0,84
١٤٣٤/٠٢/٢٣,66,0,66
١٤٣٤/٠٢/٢٤,71,0,71
١٤٣٤/٠٢/٢٥,75,0,75
١٤٣٤/٠٢/٢٦,74,0,74
١٤٣٤/٠٢/٢٧,50,0,50
١٤٣٤/٠٢/٢٨,77,0,77
١٤٣٤/٠٢/٢٩,78,0,78
١٤٣٤/٠٢/٣٠,60,0,60
١٤٣٤/٠٣/٠١,79,0,79
١٤٣٤/٠٣/٠٢,69,0,69
١٤٣٤/٠٣/٠٣,66,0,66
١٤٣٤/٠٣/٠٤,77,0,77
١٤٣٤/٠٣/٠٥,77,0,77
١٤٣٤/٠٣/٠٦,90,0,90
١٤٣٤/٠٣/٠٧,72,0,72
١٤٣٤/٠٣/٠٨,67,0,67
١٤٣٤/٠٣/٠٩,68,0,68
١٤٣٤/٠٣/١٠,73,0,73
١٤٣٤/٠٣/١١,64,0,64
١٤٣٤/٠٣/١٢,66,0,66
١٤٣٤/٠٣/١٣,76,0,76
١٤٣٤/٠٣/١٤,70,0,70
١٤٣٤/٠٣/١٥,77,0,77
١٤٣٤/٠٣/١٦,80,0,80
١٤٣٤/٠٣/١٧,71,0,71
١٤٣٤/٠٣/١٨,81,0,81
١٤٣٤/٠٣/١٩,64,0,64
١٤٣٤/٠٣/٢٠,68,0,68
١٤٣٤/٠٣/٢١,74,0,74
١٤٣٤/٠٣/٢٢,63,0,63
١٤٣٤/٠٣/٢٣,76,0,76
١٤٣٤/٠٣/٢٤,66,0,66
١٤٣٤/٠٣/٢٥,77,0,77
١٤٣٤/٠٣/٢٦,54,0,54
١٤٣٤/٠٣/٢٧,75,0,75
١٤٣٤/٠٣/٢٨,60,0,60
١٤٣٤/٠٣/٢٩,60,0,60
١٤٣٤/٠٤/٠١,63,0,63
١٤٣٤/٠٤/٠٢,51,0,51
١٤٣٤/٠٤/٠٣,80,0,80
١٤٣٤/٠٤/٠٤,61,0,61
١٤٣٤/٠٤/٠٥,66,0,66
١٤٣٤/٠٤/٠٦,63,0,63
١٤٣٤/٠٤/٠٧,72,0,72
١٤٣٤/٠٤/٠٨,76,0,76
١٤٣٤/٠٤/٠٩,74,0,74
١٤٣٤/٠٤/١٠,73,0,73
١٤٣٤/٠٤/١١,58,0,58
١٤٣٤/٠٤/١٢,56,0,56
١٤٣٤/٠٤/١٣,87,0,87
١٤٣٤/٠٤/١٤,75,0,75
١٤٣٤/٠٤/١٥,63,0,63
١٤٣٤/٠٤/١٦,68,0,68
١٤٣٤/٠٤/١٧,67,0,67
١٤٣٤/٠٤/١٨,57,0,57
١٤٣٤/٠٤/١٩,81,0,81
١٤٣٤/٠٤/٢٠,81,0,81
١٤٣٤/٠٤/٢١,74,0,74
١٤٣٤/٠٤/٢٢,66,0,66
١٤٣٤/٠٤/٢٣,75,0,75
١٤٣٤/٠٤/٢٤,62,0,62
١٤٣٤/٠٤/٢٥,72,0,72
١٤٣٤/٠٤/٢٦,66,0,66
١٤٣٤/٠٤/٢٧,73,0,73
١٤٣٤/٠٤/٢٨,77,0,77
١٤٣٤/٠٤/٢٩,74,0,74
١٤٣٤/٠٤/٣٠,73,0,73
١٤٣٤/٠٥/٠١,73,0,73
١٤٣٤/٠٥/٠٢,81,0,81
١٤٣٤/٠٥/٠٣,89,0,89
١٤٣٤/٠٥/٠٤,66,0,66
١٤٣٤/٠٥/٠٥,75,0,75
١٤٣٤/٠٥/٠٦,71,0,71
١٤٣٤/٠٥/٠٧,76,0,76
١٤٣٤/٠٥/٠٨,60,0,60
١٤٣٤/٠٥/٠٩,76,0,76
١٤٣٤/٠٥/١٠,73,0,73
١٤٣٤/٠٥/١١,84,0,84
١٤٣٤/٠٥/١٢,74,0,74
١٤٣٤/٠٥/١٣,58,0,58
١٤٣٤/٠٥/١٤,67,0,67
١٤٣٤/٠٥/١٥,61,0,61
١٤٣٤/٠٥/١٦,67,0,67
١٤٣٤/٠٥/١٧,65,0,65
١٤٣٤/٠٥/١٨,73,0,73
١٤٣٤/٠٥/١٩,69,0,69
١٤٣٤/٠٥/٢٠,72,0,72
١٤٣٤/٠٥/٢١,57,0,57
١٤٣٤/٠٥/٢٢,73,0,73
١٤٣٤/٠٥/٢٣,55,0,55
١٤٣٤/٠٥/٢٤,58,0,58
١٤٣٤/٠٥/٢٥,61,0,61
١٤٣٤/٠٥/٢٦,61,0,61
١٤٣٤/٠٥/٢٧,72,0,72
١٤٣٤/٠٥/٢٨,92,0,92
١٤٣٤/٠٥/٢٩,78,0,78
١٤٣٤/٠٦/٠١,73,0,73
١٤٣٤/٠٦/٠٢,77,0,77
١٤٣٤/٠٦/٠٣,74,0,74
١٤٣٤/٠٦/٠٤,80,0,80
١٤٣٤/٠٦/٠٥,68,0,68
١٤٣٤/٠٦/٠٦,67,0,67
١٤٣٤/٠٦/٠٧,75,0,75
١٤٣٤/٠٦/٠٨,73,0,73
١٤٣٤/٠٦/٠٩,65,0,65
١٤٣٤/٠٦/١٠,88,0,88
١٤٣٤/٠٦/١١,67,0,67
١٤٣٤/٠٦/١٢,84,0,84
١٤٣٤/٠٦/١٣,70,0,70
١٤٣٤/٠٦/١٤,66,0,66
١٤٣٤/٠٦/١٥,73,0,73
١٤٣٤/٠٦/١٦,62,0,62
١٤٣٤/٠٦/١٧,64,0,64
١٤٣٤/٠٦/١٨,79,0,79
١٤٣٤/٠٦/١٩,80,0,80
١٤٣٤/٠٦/٢٠,68,0,68
١٤٣٤/٠٦/٢١,71,0,71
١٤٣٤/٠٦/٢٢,73,0,73
١٤٣٤/٠٦/٢٣,63,0,63
١٤٣٤/٠٦/٢٤,60,0,60
١٤٣٤/٠٦/٢٥,68,0,68
١٤٣٤/٠٦/٢٦,70,0,70
١٤٣٤/٠٦/٢٧,59,0,59
١٤٣٤/٠٦/٢٨,82,0,82
١٤٣٤/٠٦/٢٩,78,0,78
١٤٣٤/٠٦/٣٠,60,0,60
١٤٣٤/٠٧/٠١,65,0,65
١٤٣٤/٠٧/٠٢,72,0,72
١٤٣٤/٠٧/٠٣,60,0,60
١٤٣٤/٠٧/٠٤,68,0,68
١٤٣٤/٠٧/٠٥,58,0,58
١٤٣٤/٠٧/٠٦,80,0,80
١٤٣٤/٠٧/٠٧,75,0,75
١٤٣٤/٠٧/٠٨,75,0,75
١٤٣٤/٠٧/٠٩,68,0,68
١٤٣٤/٠٧/١٠,58,0,58
١٤٣٤/٠٧/١١,68,0,68
١٤٣٤/٠٧/١٢,65,0,65
١٤٣٤/٠٧/١٣,63,0,63
١٤٣٤/٠٧/١٤,57,0,57
١٤٣٤/٠٧/١٥,56,0,56
١٤٣٤/٠٧/١٦,88,0,88
١٤٣٤/٠٧/١٧,68,0,68
١٤٣٤/٠٧/١٨,68,0,68
١٤٣٤/٠٧/١٩,72,0,72
١٤٣٤/٠٧/٢٠,75,0,75
١٤٣٤/٠٧/٢١,63,0,63
١٤٣٤/٠٧/٢٢,76,0,76
١٤٣٤/٠٧/٢٣,62,0,62
١٤٣٤/٠٧/٢٤,77,0,77
١٤٣٤/٠٧/٢٥,67,0,67
١٤٣٤/٠٧/٢٦,66,0,66
١٤٣٤/٠٧/٢٧,70,0,70
١٤٣٤/٠٧/٢٨,69,0,69
١٤٣٤/٠٧/٢٩,74,0,74
١٤٣٤/٠٧/٣٠,64,0,64
١٤٣٤/٠٨/٠١,61,0,61
١٤٣٤/٠٨/٠٢,67,0,67
١٤٣٤/٠٨/٠٣,72,0,72
١٤٣٤/٠٨/٠٤,63,0,63
١٤٣٤/٠٨/٠٥,59,0,59
١٤٣٤/٠٨/٠٦,68,0,68
١٤٣٤/٠٨/٠٧,59,0,59
١٤٣٤/٠٨/٠٨,70,0,70
١٤٣٤/٠٨/٠٩,75,0,75
١٤٣٤/٠٨/١٠,65,0,65
١٤٣٤/٠٨/١١,71,0,71
١٤٣٤/٠٨/١٢,80,0,80
١٤٣٤/٠٨/١٣,68,0,68
١٤٣٤/٠٨/١٤,89,0,89
١٤٣٤/٠٨/١٥,81,0,81
١٤٣٤/٠٨/١٦,64,0,64
١٤٣٤/٠٨/١٧,67,0,67
١٤٣٤/٠٨/١٨,71,0,71
١٤٣٤/٠٨/١٩,69,0,69
١٤٣٤/٠٨/٢٠,63,0,63
١٤٣٤/٠٨/٢١,87,0,87
١٤٣٤/٠٨/٢٢,66,0,66
١٤٣٤/٠٨/٢٣,56,0,56
١٤٣٤/٠٨/٢٤,75,0,75
١٤٣٤/٠٨/٢٥,72,0,72
١٤٣٤/٠٨/٢٦,73,0,73
١٤٣٤/٠٨/٢٧,75,0,75
١٤٣٤/٠٨/٢٨,50,0,50
١٤٣٤/٠٨/٢٩,61,0,61
١٤٣٤/٠٩/٠١,60,0,60
١٤٣٤/٠٩/٠٢,65,0,65
١٤٣٤/٠٩/٠٣,69,0,69
١٤٣٤/٠٩/٠٤,75,0,75
١٤٣٤/٠٩/٠٥,64,0,64
١٤٣٤/٠٩/٠٦,64,0,64
١٤٣٤/٠٩/٠٧,64,0,64
١٤٣٤/٠٩/٠٨,77,0,77
١٤٣٤/٠٩/٠٩,62,0,62
١٤٣٤/٠٩/١٠,72,0,72
١٤٣٤/٠٩/١١,78,0,78
١٤٣٤/٠٩/١٢,68,0,68
١٤٣٤/٠٩/١٣,71,0,71
١٤٣٤/٠٩/١٤,60,0,60
١٤٣٤/٠٩/١٥,94,0,94
١٤٣٤/٠٩/١٦,70,0,70
١٤٣٤/٠٩/١٧,65,0,65
١٤٣٤/٠٩/١٨,87,0,87
١٤٣٤/٠٩/١٩,65,0,65
١٤٣٤/٠٩/٢٠,87,0,87
١٤٣٤/٠٩/٢١,73,0,73
١٤٣٤/٠٩/٢٢,71,0,71
١٤٣٤/٠٩/٢٣,60,0,60
١٤٣٤/٠٩/٢٤,69,0,69
١٤٣٤/٠٩/٢٥,68,0,68
١٤٣٤/٠٩/٢٦,76,0,76
١٤٣٤/٠٩/٢٧,77,0,77
١٤٣٤/٠٩/٢٨,62,0,62
١٤٣٤/٠٩/٢٩,69,0,69
١٤٣٤/٠٩/٣٠,62,0,62
١٤٣٤/١٠/٠١,80,0,80
١٤٣٤/١٠/٠٢,58,0,58
١٤٣٤/١٠/٠٣,81,0,81
١٤٣٤/١٠/٠٤,76,0,76
١٤٣٤/١٠/٠٥,79,0,79
١٤٣٤/١٠/٠٦,80,0,80
١٤٣٤/١٠/٠٧,62,0,62
١٤٣٤/١٠/٠٨,66,0,66
١٤٣٤/١٠/٠٩,64,0,64
١٤٣٤/١٠/١٠,81,0,81
١٤٣٤/١٠/١١,55,0,55
١٤٣٤/١٠/١٢,86,0,86
١٤٣٤/١٠/١٣,64,0,64
١٤٣٤/١٠/١٤,76,0,76
١٤٣٤/١٠/١٥,49,0,49
١٤٣٤/١٠/١٦,74,0,74
١٤٣٤/١٠/١٧,63,0,63
١٤٣٤/١٠/١٨,70,0,70
١٤٣٤/١٠/١٩,70,0,70
١٤٣٤/١٠/٢٠,68,0,68
١٤٣٤/١٠/٢١,65,0,65
١٤٣٤/١٠/٢٢,56,0,56
١٤٣٤/١٠/٢٣,85,0,85
١٤٣٤/١٠/٢٤,71,0,71
١٤٣٤/١٠/٢٥,88,0,88
١٤٣٤/١٠/٢٦,66,0,66
١٤٣٤/١٠/٢٧,76,0,76
١٤٣٤/١٠/٢٨,64,0,64
١٤٣٤/١٠/٢٩,71,0,71
١٤٣٤/١٠/٣٠,78,0,78
١٤٣٤/١١/٠١,88,0,88
١٤٣٤/١١/٠٢,70,0,70
١٤٣٤/١١/٠٣,70,0,70
١٤٣٤/١١/٠٤,62,0,62
١٤٣٤/١١/٠٥,70,0,70
١٤٣٤/١١/٠٦,78,0,78
١٤٣٤/١١/٠٧,63,0,63
١٤٣٤/١١/٠٨,64,0,64
١٤٣٤/١١/٠٩,84,0,84
١٤٣٤/١١/١٠,72,0,72
١٤٣٤/١١/١١,66,0,66
١٤٣٤/١١/١٢,65,0,65
١٤٣٤/١١/١٣,67,0,67
١٤٣٤/١١/١٤,54,0,54
١٤٣٤/١١/١٥,81,0,81
١٤٣٤/١١/١٦,65,0,65
١٤٣٤/١١/١٧,62,0,62
١٤٣٤/١١/١٨,68,0,68
١٤٣٤/١١/١٩,75,0,75
١٤٣٤/١١/٢٠,77,0,77
١٤٣٤/١١/٢١,68,0,68
١٤٣٤/١١/٢٢,73,0,73
١٤٣٤/١١/٢٣,66,0,66
١٤٣٤/١١/٢٤,57,0,57
١٤٣٤/١١/٢٥,67,0,67
١٤٣٤/١١/٢٦,70,0,70
١٤٣٤/١١/٢٧,73,0,73
١٤٣٤/١١/٢٨,63,0,63
١٤٣٤/١١/٢٩,80,0,80
١٤٣٤/١٢/٠١,69,0,69
١٤٣٤/١٢/٠٢,76,0,76
١٤٣٤/١٢/٠٣,67,0,67
١٤٣٤/١٢/٠٤,55,0,55
١٤٣٤/١٢/٠٥,74,0,74
١٤٣٤/١٢/٠٦,57,0,57
١٤٣٤/١٢/٠٧,58,0,58
١٤٣٤/١٢/٠٨,60,0,60
١٤٣٤/١٢/٠٩,71,0,71
١٤٣٤/١٢/١٠,71,0,71
١٤٣٤/١٢/١١,66,0,66
١٤٣٤/١٢/١٢,67,0,67
١٤٣٤/١٢/١٣,74,0,74
١٤٣٤/١٢/١٤,70,0,70
١٤٣٤/١٢/١٥,89,0,89
١٤٣٤/١٢/١٦,74,0,74
١٤٣٤/١٢/١٧,73,0,73
١٤٣٤/١٢/١٨,85,0,85
١٤٣٤/١٢/١٩,76,0,76
١٤٣٤/١٢/٢٠,71,0,71
١٤٣٤/١٢/٢١,62,0,62
١٤٣٤/١٢/٢٢,72,0,72
١٤٣٤/١٢/٢٣,87,0,87
١٤٣٤/١٢/٢٤,73,0,73
١٤٣٤/١٢/٢٥,65,0,65
١٤٣٤/١٢/٢٦,57,0,57
١٤٣٤/١٢/٢٧,67,0,67
١٤٣٤/١٢/٢٨,69,0,69
١٤٣٤/١٢/٢٩,78,0,78
١٤٣٥/٠١/٠١,58,0,58
١٤٣٥/٠١/٠٢,64,0,64
١٤٣٥/٠١/٠٣,68,0,68
١٤٣٥/٠١/٠٤,63,0,63
١٤٣٥/٠١/٠٥,66,0,66
١٤٣٥/٠١/٠٦,57,0,57
١٤٣٥/٠١/٠٧,65,0,65
١٤٣٥/٠١/٠٨,74,0,74
١٤٣٥/٠١/٠٩,70,0,70
١٤٣٥/٠١/١٠,48,0,48
١٤٣٥/٠١/١١,84,0,84
١٤٣٥/٠١/١٢,70,0,70
١٤٣٥/٠١/١٣,69,0,69
١٤٣٥/٠١/١٤,80,0,80
١٤٣٥/٠١/١٥,68,0,68
١٤٣٥/٠١/١٦,63,0,63
١٤٣٥/٠١/١٧,56,0,56
١٤٣٥/٠١/١٨,76,0,76
١٤٣٥/٠١/١٩,67,0,67
١٤٣٥/٠١/٢٠,72,0,72
١٤٣٥/٠١/٢١,68,0,68
١٤٣٥/٠١/٢٢,73,0,73
١٤٣٥/٠١/٢٣,79,0,79
١٤٣٥/٠١/٢٤,64,0,64
١٤٣٥/٠١/٢٥,63,0,63
١٤٣٥/٠١/٢٦,63,0,63
١٤٣٥/٠١/٢٧,64,0,64
١٤٣٥/٠١/٢٨,87,0,87
١٤٣٥/٠١/٢٩,68,0,68
١٤٣٥/٠١/٣٠,73,0,73
١٤٣٥/٠٢/٠١,67,0,67
١٤٣٥/٠٢/٠٢,85,0,85
١٤٣٥/٠٢/٠٣,71,0,71
١٤٣٥/٠٢/٠٤,69,0,69
١٤٣٥/٠٢/٠٥,65,0,65
١٤٣٥/٠٢/٠٦,71,0,71
١٤٣٥/٠٢/٠٧,75,0,75
١٤٣٥/٠٢/٠٨,78,0,78
١٤٣٥/٠٢/٠٩,66,0,66
١٤٣٥/٠٢/١٠,72,0,72
١٤٣٥/٠٢/١١,56,0,56
١٤٣٥/٠٢/١٢,66,0,66
١٤٣٥/٠٢/١٣,74,0,74
١٤٣٥/٠٢/١٤,64,0,64
١٤٣٥/٠٢/١٥,61,0,61
١٤٣٥/٠٢/١٦,69,0,69
١٤٣٥/٠٢/١٧,51,0,51
١٤٣٥/٠٢/١٨,59,0,59
١٤٣٥/٠٢/١٩,70,0,70
١٤٣٥/٠٢/٢٠,84,0,84
١٤٣٥/٠٢/٢١,76,0,76
١٤٣٥/٠٢/٢٢,68,0,68
١٤٣٥/٠٢/٢٣,75,0,75
١٤٣٥/٠٢/٢٤,66,0,66
١٤٣٥/٠٢/٢٥,61,0,61
١٤٣٥/٠٢/٢٦,67,0,67
١٤٣٥/٠٢/٢٧,91,0,91
١٤٣٥/٠٢/٢٨,70,0,70
١٤٣٥/٠٢/٢٩,82,0,82
١٤٣٥/٠٣/٠١,67,0,67
١٤٣٥/٠٣/٠٢,74,0,74
١٤٣٥/٠٣/٠٣,87,0,87
١٤٣٥/٠٣/٠٤,78,0,78
١٤٣٥/٠٣/٠٥,89,0,89
١٤٣٥/٠٣/٠٦,79,0,79
١٤٣٥/٠٣/٠٧,78,0,78
١٤٣٥/٠٣/٠٨,71,0,71
١٤٣٥/٠٣/٠٩,77,0,77
١٤٣٥/٠٣/١٠,66,0,66
١٤٣٥/٠٣/١١,82,0,82
١٤٣٥/٠٣/١٢,79,0,79
١٤٣٥/٠٣/١٣,54,0,54
١٤٣٥/٠٣/١٤,67,0,67
١٤٣٥/٠٣/١٥,74,0,74
١٤٣٥/٠٣/١٦,84,0,84
١٤٣٥/٠٣/١٧,78,0,78
١٤٣٥/٠٣/١٨,64,0,64
١٤٣٥/٠٣/١٩,85,0,85
١٤٣٥/٠٣/٢٠,71,0,71
١٤٣٥/٠٣/٢١,56,0,56
١٤٣٥/٠٣/٢٢,90,0,90
١٤٣٥/٠٣/٢٣,77,0,77
١٤٣٥/٠٣/٢٤,72,0,72
١٤٣٥/٠٣/٢٥,63,0,63
١٤٣٥/٠٣/٢٦,64,0,64
١٤٣٥/٠٣/٢٧,74,0,74
١٤٣٥/٠٣/٢٨,77,0,77
١٤٣٥/٠٣/٢٩,73,0,73
١٤٣٥/٠٣/٣٠,74,0,74
١٤٣٥/٠٤/٠١,72,0,72
١٤٣٥/٠٤/٠٢,69,0,69
١٤٣٥/٠٤/٠٣,76,0,76
١٤٣٥/٠٤/٠٤,63,0,63
١٤٣٥/٠٤/٠٥,81,0,81
١٤٣٥/٠٤/٠٦,79,0,79
١٤٣٥/٠٤/٠٧,92,0,92
١٤٣٥/٠٤/٠٨,73,0,73
١٤٣٥/٠٤/٠٩,66,0,66
١٤٣٥/٠٤/١٠,71,0,71
١٤٣٥/٠٤/١١,69,0,69
١٤٣٥/٠٤/١٢,88,0,88
١٤٣٥/٠٤/١٣,68,0,68
١٤٣٥/٠٤/١٤,52,0,52
١٤٣٥/٠٤/١٥,93,0,93
١٤٣٥/٠٤/١٦,72,0,72
١٤٣٥/٠٤/١٧,80,0,80
١٤٣٥/٠٤/١٨,70,0,70
١٤٣٥/٠٤/١٩,71,0,71
١٤٣٥/٠٤/٢٠,76,0,76
١٤٣٥/٠٤/٢١,76,0,76
١٤٣٥/٠٤/٢٢,61,0,61
١٤٣٥/٠٤/٢٣,72,0,72
١٤٣٥/٠٤/٢٤,92,0,92
١٤٣٥/٠٤/٢٥,71,0,71
١٤٣٥/٠٤/٢٦,83,0,83
١٤٣٥/٠٤/٢٧,65,0,65
١٤٣٥/٠٤/٢٨,74,0,74
١٤٣٥/٠٤/٢٩,73,0,73
١٤٣٥/٠٥/٠١,75,0,75
١٤٣٥/٠٥/٠٢,65,0,65
١٤٣٥/٠٥/٠٣,77,0,77
١٤٣٥/٠٥/٠٤,63,0,63
١٤٣٥/٠٥/٠٥,64,0,64
١٤٣٥/٠٥/٠٦,72,0,72
١٤٣٥/٠٥/٠٧,72,0,72
١٤٣٥/٠٥/٠٨,71,0,71
١٤٣٥/٠٥/٠٩,75,0,75
١٤٣٥/٠٥/١٠,67,0,67
١٤٣٥/٠٥/١١,71,0,71
١٤٣٥/٠٥/١٢,71,0,71
١٤٣٥/٠٥/١٣,77,0,77
١٤٣٥/٠٥/١٤,65,0,65
١٤٣٥/٠٥/١٥,71,0,71
١٤٣٥/٠٥/١٦,67,0,67
١٤٣٥/٠٥/١٧,81,0,81
١٤٣٥/٠٥/١٨,87,0,87
١٤٣٥/٠٥/١٩,77,0,77
١٤٣٥/٠٥/٢٠,83,0,83
١٤٣٥/٠٥/٢١,73,0,73
١٤٣٥/٠٥/٢٢,64,0,64
١٤٣٥/٠٥/٢٣,80,0,80
١٤٣٥/٠٥/٢٤,76,0,76
١٤٣٥/٠٥/٢٥,77,0,77
١٤٣٥/٠٥/٢٦,78,0,78
١٤٣٥/٠٥/٢٧,68,0,68
١٤٣٥/٠٥/٢٨,69,0,69
١٤٣٥/٠٥/٢٩,71,0,71
١٤٣٥/٠٥/٣٠,78,0,78
١٤٣٥/٠٦/٠١,76,0,76
١٤٣٥/٠٦/٠٢,72,0,72
١٤٣٥/٠٦/٠٣,75,0,75
١٤٣٥/٠٦/٠٤,77,0,77
١٤٣٥/٠٦/٠٥,88,0,88
١٤٣٥/٠٦/٠٦,74,0,74
١٤٣٥/٠٦/٠٧,77,0,77
١٤٣٥/٠٦/٠٨,84,0,84
١٤٣٥/٠٦/٠٩,68,0,68
١٤٣٥/٠٦/١٠,50,0,50
١٤٣٥/٠٦/١١,69,0,69
١٤٣٥/٠٦/١٢,68,0,68
١٤٣٥/٠٦/١٣,67,0,67
١٤٣٥/٠٦/١٤,67,0,67
١٤٣٥/٠٦/١٥,78,0,78
١٤٣٥/٠٦/١٦,72,0,72
١٤٣٥/٠٦/١٧,70,0,70
١٤٣٥/٠٦/١٨,75,0,75
١٤٣٥/٠٦/١٩,96,0,96
١٤٣٥/٠٦/٢٠,69,0,69
١٤٣٥/٠٦/٢١,79,0,79
١٤٣٥/٠٦/٢٢,76,0,76
١٤٣٥/٠٦/٢٣,77,0,77
